,PID,YearForecastMade,ForecastMethod,OpeningYear,OYADTForecast,DesignYear,DYADTForecast,Notes,NearActualOpenYear,NearOpenYrCount,RecentYr,RecentYrCnt,ActualOpeningYear,TollType,FunctionalClass,Methodology,AreaType,ImpromentType,State,diffPOY_NAOY,diffPOY_RY,diffAOY_RY,diffPOY_AOY,diffAOY_NAOY
3234,92438,2012,UNK,2015.0,14000.0,2027,14000.0,,2015.0,4209.0,,,,1,5.0,6,1.0,12,41,0.0,,,,
3235,86293,2012,UNK,2015.0,430.0,2035,500.0,,2015.0,432.0,,,,1,5.0,6,1.0,12,41,0.0,,,,
3236,,2012,UNK,2015.0,1000.0,2035,1100.0,,2015.0,1378.0,,,,1,6.0,6,1.0,12,41,0.0,,,,
3237,86870,2012,UNK,2015.0,35850.0,2035,40820.0,,2015.0,20945.0,2008.0,24390.0,,1,1.0,6,1.0,1,41,0.0,-7.0,,,
3238,86870,2012,UNK,2015.0,36500.0,2035,45540.0,,2015.0,20945.0,2008.0,20530.0,,1,1.0,6,1.0,1,41,0.0,-7.0,,,
3239,82972,2012,UNK,2015.0,91820.0,2035,100270.0,,2015.0,77321.0,2009.0,77060.0,,1,1.0,6,1.0,1,41,0.0,-6.0,,,
3240,82972,2012,UNK,2015.0,104800.0,2035,113880.0,,2015.0,89323.0,2009.0,85880.0,,1,1.0,6,1.0,1,41,0.0,-6.0,,,
3241,82972,2012,UNK,2015.0,115490.0,2035,123800.0,,2015.0,97337.0,2009.0,92320.0,,1,1.0,6,1.0,1,41,0.0,-6.0,,,
3242,91466,2012,UNK,2015.0,31940.0,2035,42820.0,,2015.0,98724.0,2010.0,96110.0,,1,1.0,6,1.0,1,41,0.0,-5.0,,,
3243,94023,2012,UNK,2015.0,87820.0,2035,113470.0,,2015.0,67061.0,,,,1,1.0,6,1.0,1,41,0.0,,,,
3244,94023,2012,UNK,2015.0,95970.0,2035,121380.0,,2015.0,73568.0,,,,1,1.0,6,1.0,1,41,0.0,,,,
3245,88084,2012,UNK,2015.0,81930.0,2035,100060.0,,2015.0,77368.0,2010.0,77380.0,,1,1.0,6,1.0,1,41,0.0,-5.0,,,
3246,88084,2012,UNK,2015.0,81930.0,2035,100060.0,,2015.0,77368.0,2010.0,77380.0,,1,1.0,6,1.0,1,41,0.0,-5.0,,,
3247,84868,2012,UNK,2015.0,53140.0,2035,71940.0,,2015.0,50349.0,,,,1,1.0,6,1.0,1,41,0.0,,,,
3248,84868,2012,UNK,2015.0,68540.0,2035,91960.0,,2015.0,63763.0,,,,1,1.0,6,1.0,1,41,0.0,,,,
3249,84868,2012,UNK,2015.0,99580.0,2035,129350.0,,2015.0,96248.0,,,,1,1.0,6,1.0,1,41,0.0,,,,
3250,93318,2012,UNK,2015.0,23530.0,2035,25060.0,,2015.0,91467.0,,,,1,1.0,6,1.0,1,41,0.0,,,,
3251,89168,2012,UNK,2015.0,127860.0,2035,129900.0,,2015.0,140781.0,,,,1,1.0,6,1.0,12,41,0.0,,,,
3252,89168,2012,UNK,2015.0,130580.0,2035,134350.0,,2015.0,142337.0,,,,1,1.0,6,1.0,12,41,0.0,,,,
3253,89168,2012,UNK,2015.0,147690.0,2035,153720.0,,2015.0,142337.0,,,,1,1.0,6,1.0,12,41,0.0,,,,
3254,89168,2012,UNK,2015.0,37560.0,2035,40390.0,,2015.0,41681.0,,,,1,1.0,6,1.0,12,41,0.0,,,,
3255,94754,2012,UNK,2015.0,146550.0,2035,163180.0,,2015.0,135943.0,,,,1,1.0,6,1.0,2,41,0.0,,,,
3256,94754,2012,UNK,2015.0,138780.0,2035,153100.0,,2015.0,123019.0,,,,1,1.0,6,1.0,2,41,0.0,,,,
3257,,2012,UNK,2015.0,20000.0,2035,22540.0,,2015.0,43681.0,2010.0,49660.0,,1,1.0,6,1.0,2,41,0.0,-5.0,,,
3258,,2012,UNK,2015.0,60590.0,2035,68620.0,,2015.0,43681.0,,,,1,1.0,6,1.0,2,41,0.0,,,,
3259,,2012,UNK,2015.0,50310.0,2035,55230.0,,2015.0,48870.0,,,,1,1.0,6,1.0,2,41,0.0,,,,
3260,85688,2012,UNK,2015.0,16130.0,2035,17190.0,,2015.0,149815.0,,,,1,1.0,6,1.0,2,41,0.0,,,,
3261,,2012,UNK,2015.0,50070.0,2035,55990.0,,2015.0,20378.0,,,,1,1.0,6,1.0,2,41,0.0,,,,
3262,93561,2012,UNK,2015.0,49000.0,2035,63000.0,,2015.0,47291.0,,,,1,1.0,6,1.0,12,41,0.0,,,,
3263,76465,2012,UNK,2015.0,105000.0,2027,127000.0,,2015.0,75912.0,,,,1,1.0,6,1.0,12,41,0.0,,,,
3264,94754,2012,UNK,2015.0,51620.0,2035,58320.0,,2015.0,50887.0,,,,1,1.0,6,1.0,2,41,0.0,,,,
3265,94754,2012,UNK,2015.0,24910.0,2035,29760.0,,2015.0,20504.0,,,,1,1.0,6,1.0,2,41,0.0,,,,
3266,85299,2012,UNK,2015.0,15620.0,2035,15620.0,,2015.0,18091.0,2009.0,15620.0,,1,3.0,6,1.0,1,41,0.0,-6.0,,,
3267,85299,2012,UNK,2015.0,12500.0,2035,12500.0,,2015.0,13356.0,2009.0,12500.0,,1,3.0,6,1.0,1,41,0.0,-6.0,,,
3268,88827,2012,UNK,2015.0,10430.0,2035,10790.0,,2015.0,8222.0,2011.0,11620.0,,1,3.0,6,1.0,1,41,0.0,-4.0,,,
3269,94668,2012,UNK,2015.0,8920.0,2035,9890.0,,2015.0,7260.0,,,,1,3.0,6,1.0,2,41,0.0,,,,
3270,25597,2012,UNK,2015.0,24000.0,2027,27000.0,,2015.0,22810.0,,,,1,3.0,6,1.0,12,41,0.0,,,,
3271,87374,2012,UNK,2015.0,5100.0,2035,5100.0,,2015.0,4699.0,,,,1,3.0,6,1.0,12,41,0.0,,,,
3272,,2012,UNK,2015.0,5100.0,2035,5100.0,,2015.0,12483.0,,,,1,3.0,6,1.0,12,41,0.0,,,,
3273,86649,2012,UNK,2015.0,29000.0,2027,31000.0,,2015.0,13216.0,,,,1,3.0,6,1.0,12,41,0.0,,,,
3274,90653,2012,UNK,2015.0,18000.0,2035,20000.0,,2015.0,19331.0,,,,1,3.0,6,1.0,12,41,0.0,,,,
3275,94147,2012,UNK,2015.0,4430.0,2035,4600.0,,2015.0,4585.0,,,,1,4.0,6,1.0,1,41,0.0,,,,
3276,94147,2012,UNK,2015.0,2750.0,2035,3030.0,,2015.0,2355.0,,,,1,4.0,6,1.0,1,41,0.0,,,,
3277,84563,2012,UNK,2015.0,14140.0,2035,16250.0,,2015.0,10523.0,2010.0,13610.0,,1,4.0,6,1.0,1,41,0.0,-5.0,,,
3278,84563,2012,UNK,2015.0,25380.0,2035,27760.0,,2015.0,19141.0,2010.0,24780.0,,1,4.0,6,1.0,1,41,0.0,-5.0,,,
3279,92309,2012,UNK,2015.0,14140.0,2035,16250.0,,2015.0,10523.0,2010.0,13610.0,,1,4.0,6,1.0,1,41,0.0,-5.0,,,
3280,93496,2012,UNK,2015.0,5050.0,2035,6450.0,,2015.0,11387.0,,,,1,4.0,6,1.0,1,41,0.0,,,,
3281,93496,2012,UNK,2015.0,13060.0,2035,14540.0,,2015.0,11387.0,,,,1,4.0,6,1.0,1,41,0.0,,,,
3282,88790,2012,UNK,2015.0,11520.0,2035,12870.0,,2015.0,8813.0,,,,1,4.0,6,1.0,2,41,0.0,,,,
3283,88790,2012,UNK,2015.0,14020.0,2035,16150.0,,2015.0,8813.0,,,,1,4.0,6,1.0,2,41,0.0,,,,
3284,,2012,UNK,2015.0,16000.0,2035,16000.0,,2015.0,14282.0,,,,1,4.0,6,1.0,12,41,0.0,,,,
3285,94023,2012,UNK,2015.0,13120.0,2035,16320.0,,2015.0,10868.0,,,,1,5.0,6,1.0,1,41,0.0,,,,
3286,92900,2012,UNK,2015.0,1900.0,2035,2200.0,,2015.0,1587.0,2008.0,1790.0,,1,5.0,6,1.0,2,41,0.0,-7.0,,,
3287,92900,2012,UNK,2015.0,2660.0,2035,3010.0,,2015.0,1587.0,2008.0,2560.0,,1,5.0,6,1.0,2,41,0.0,-7.0,,,
3288,96243,2013,UNK,2015.0,5580.0,2035,6380.0,,2015.0,3626.0,,,,1,1.0,6,1.0,3,41,0.0,,,,
3289,96421,2013,UNK,2015.0,160830.0,2035,199330.0,,2015.0,137590.0,,,,1,1.0,6,1.0,1,41,0.0,,,,
3290,96421,2013,UNK,2015.0,149530.0,2035,166010.0,,2015.0,129034.0,,,,1,1.0,6,1.0,1,41,0.0,,,,
3291,96421,2013,UNK,2015.0,164160.0,2035,203000.0,,2015.0,118119.0,,,,1,1.0,6,1.0,1,41,0.0,,,,
3292,93230,2013,UNK,2015.0,77680.0,2035,91710.0,,2015.0,59968.0,,,,1,1.0,6,1.0,11,41,0.0,,,,
3293,93230,2013,UNK,2015.0,68650.0,2035,78860.0,,2015.0,74065.0,,,,1,1.0,6,1.0,11,41,0.0,,,,
3294,93230,2013,UNK,2015.0,59770.0,2035,69450.0,,2015.0,76592.0,,,,1,1.0,6,1.0,11,41,0.0,,,,
3295,,2013,UNK,2015.0,18120.0,2035,18770.0,,2015.0,77021.0,,,,1,1.0,6,1.0,11,41,0.0,,,,
3296,,2013,UNK,2015.0,20140.0,2035,20930.0,,2015.0,77021.0,,,,1,1.0,6,1.0,11,41,0.0,,,,
3297,88665,2013,UNK,2015.0,81110.0,2035,86910.0,,2015.0,85748.0,,,,1,1.0,6,1.0,11,41,0.0,,,,
3298,88665,2013,UNK,2015.0,86060.0,2035,90750.0,,2015.0,89273.0,,,,1,1.0,6,1.0,11,41,0.0,,,,
3299,96344,2013,UNK,2015.0,9530.0,2035,9530.0,,2015.0,6411.0,,,,1,1.0,6,1.0,2,41,0.0,,,,
3300,97327,2013,UNK,2015.0,7600.0,2035,7600.0,,2015.0,7843.0,,,,1,1.0,6,1.0,12,41,0.0,,,,
3301,95196,2013,UNK,2015.0,13000.0,2035,17000.0,,2015.0,13912.0,,,,1,1.0,6,1.0,12,41,0.0,,,,
3302,86294,2013,UNK,2015.0,2200.0,2035,2400.0,,2015.0,1937.0,,,,1,1.0,6,1.0,12,41,0.0,,,,
3303,92563,2013,UNK,2015.0,1200.0,2035,1300.0,,2015.0,1475.0,,,,1,1.0,6,1.0,12,41,0.0,,,,
3304,91769,2013,UNK,2015.0,119000.0,2035,120000.0,,2015.0,111799.0,,,,1,1.0,6,1.0,12,41,0.0,,,,
3305,76462,2013,UNK,2015.0,26000.0,2035,27000.0,,2015.0,23038.0,,,,1,1.0,6,1.0,12,41,0.0,,,,
3306,84449,2013,UNK,2015.0,1700.0,2035,2200.0,,2015.0,1362.0,,,,1,3.0,6,1.0,1,41,0.0,,,,
3307,93604,2013,UNK,2015.0,9500.0,2035,9500.0,,2015.0,17540.0,,,,1,3.0,6,1.0,1,41,0.0,,,,
3308,,2013,UNK,2015.0,16000.0,2035,21000.0,,2015.0,13918.0,,,,1,3.0,6,1.0,12,41,0.0,,,,
3309,96439,2013,UNK,2015.0,24000.0,2035,25000.0,,2015.0,19489.0,,,,1,3.0,6,1.0,12,41,0.0,,,,
3310,96439,2013,UNK,2015.0,37000.0,2035,47000.0,,2015.0,29169.0,,,,1,3.0,6,1.0,12,41,0.0,,,,
3311,83843,2013,UNK,2015.0,300.0,2027,390.0,,2015.0,362.0,,,,1,3.0,6,1.0,12,41,0.0,,,,
3312,83912,2013,UNK,2015.0,15000.0,2035,21000.0,,2015.0,22987.0,,,,1,3.0,6,1.0,12,41,0.0,,,,
3313,,2013,UNK,2015.0,8500.0,2035,9900.0,,2015.0,6251.0,,,,1,3.0,6,1.0,12,41,0.0,,,,
3314,,2013,UNK,2015.0,10000.0,2027,11000.0,,2015.0,8863.0,,,,1,3.0,6,1.0,12,41,0.0,,,,
3315,,2013,UNK,2015.0,3400.0,2027,4000.0,,2015.0,2915.0,,,,1,3.0,6,1.0,12,41,0.0,,,,
3316,,2013,UNK,2015.0,1800.0,2035,2100.0,,2015.0,1476.0,,,,1,3.0,6,1.0,12,41,0.0,,,,
3317,,2013,UNK,2015.0,770.0,2035,820.0,,2015.0,748.0,,,,1,3.0,6,1.0,12,41,0.0,,,,
3318,85971,2013,UNK,2015.0,2400.0,2027,2400.0,,2015.0,2254.0,,,,1,3.0,6,1.0,12,41,0.0,,,,
3319,96243,2013,UNK,2015.0,12420.0,2035,13970.0,Functional Class unreliable,2015.0,3626.0,,,,1,3.0,6,1.0,3,41,0.0,,,,
3320,95341,2013,UNK,2015.0,1700.0,2035,2000.0,Functional Class unreliable,2015.0,1713.0,,,,1,3.0,6,1.0,1,41,0.0,,,,
3321,95344,2013,UNK,2015.0,1750.0,2035,1950.0,Functional Class unreliable,2015.0,1464.0,,,,1,3.0,6,1.0,1,41,0.0,,,,
3322,,2013,UNK,2015.0,88300.0,2035,100820.0,Functional Class unreliable,2015.0,86530.0,,,,1,3.0,6,1.0,11,41,0.0,,,,
3323,93230,2013,UNK,2015.0,81030.0,2035,91920.0,Functional Class unreliable,2015.0,66376.0,,,,1,3.0,6,1.0,11,41,0.0,,,,
3324,,2013,UNK,2015.0,99770.0,2035,107400.0,Functional Class unreliable,2015.0,94067.0,,,,1,3.0,6,1.0,11,41,0.0,,,,
3325,,2013,UNK,2015.0,64790.0,2035,71170.0,Functional Class unreliable,2015.0,62453.0,,,,1,3.0,6,1.0,11,41,0.0,,,,
3326,,2013,UNK,2015.0,28890.0,2035,31210.0,Functional Class unreliable,2015.0,94067.0,,,,1,3.0,6,1.0,11,41,0.0,,,,
3327,,2013,UNK,2015.0,13610.0,2035,13790.0,Functional Class unreliable,2015.0,77021.0,,,,1,3.0,6,1.0,11,41,0.0,,,,
3328,,2013,UNK,2015.0,18170.0,2035,18550.0,Functional Class unreliable,2015.0,77021.0,,,,1,3.0,6,1.0,11,41,0.0,,,,
3329,,2013,UNK,2015.0,76910.0,2035,88780.0,Functional Class unreliable,2015.0,72275.0,,,,1,3.0,6,1.0,11,41,0.0,,,,
3330,,2013,UNK,2015.0,24220.0,2035,24820.0,Functional Class unreliable,2015.0,77021.0,,,,1,3.0,6,1.0,11,41,0.0,,,,
3331,,2013,UNK,2015.0,5390.0,2035,5950.0,Functional Class unreliable,2015.0,72275.0,,,,1,3.0,6,1.0,11,41,0.0,,,,
3332,,2013,UNK,2015.0,8970.0,2035,9500.0,Functional Class unreliable,2015.0,14744.0,,,,1,3.0,6,1.0,11,41,0.0,,,,
3333,,2013,UNK,2015.0,10610.0,2035,10760.0,Functional Class unreliable,2015.0,14744.0,,,,1,3.0,6,1.0,11,41,0.0,,,,
3334,96344,2013,UNK,2015.0,27680.0,2035,27680.0,Functional Class unreliable,2015.0,17540.0,,,,1,3.0,6,1.0,2,41,0.0,,,,
3335,96344,2013,UNK,2015.0,29180.0,2035,29180.0,Functional Class unreliable,2015.0,17540.0,,,,1,3.0,6,1.0,2,41,0.0,,,,
3336,96344,2013,UNK,2015.0,33410.0,2035,33410.0,Functional Class unreliable,2015.0,17540.0,,,,1,3.0,6,1.0,2,41,0.0,,,,
3337,96344,2013,UNK,2015.0,11170.0,2035,11170.0,Functional Class unreliable,2015.0,10986.0,,,,1,3.0,6,1.0,2,41,0.0,,,,
3338,96195,2013,UNK,2015.0,16120.0,2035,17880.0,Functional Class unreliable,2015.0,16061.0,,,,1,3.0,6,1.0,2,41,0.0,,,,
3339,90415,2013,UNK,2015.0,11060.0,2035,15200.0,Functional Class unreliable,2015.0,7518.0,,,,1,3.0,6,1.0,2,41,0.0,,,,
3340,90415,2013,UNK,2015.0,21740.0,2035,28360.0,Functional Class unreliable,2015.0,15386.0,,,,1,3.0,6,1.0,2,41,0.0,,,,
3341,90415,2013,UNK,2015.0,13200.0,2035,15450.0,Functional Class unreliable,2015.0,11541.0,,,,1,3.0,6,1.0,2,41,0.0,,,,
3342,90415,2013,UNK,2015.0,22880.0,2035,28760.0,Functional Class unreliable,2015.0,26772.0,,,,1,3.0,6,1.0,2,41,0.0,,,,
3343,90415,2013,UNK,2015.0,32080.0,2035,41160.0,Functional Class unreliable,2015.0,26772.0,,,,1,3.0,6,1.0,2,41,0.0,,,,
3344,90415,2013,UNK,2015.0,34850.0,2035,47940.0,Functional Class unreliable,2015.0,26772.0,,,,1,3.0,6,1.0,2,41,0.0,,,,
3345,90415,2013,UNK,2015.0,35530.0,2035,53770.0,Functional Class unreliable,2015.0,23747.0,,,,1,3.0,6,1.0,2,41,0.0,,,,
3346,90415,2013,UNK,2015.0,29600.0,2035,45840.0,Functional Class unreliable,2015.0,23747.0,,,,1,3.0,6,1.0,2,41,0.0,,,,
3347,90415,2013,UNK,2015.0,26390.0,2035,37650.0,Functional Class unreliable,2015.0,11827.0,,,,1,3.0,6,1.0,2,41,0.0,,,,
3348,,2013,UNK,2015.0,27440.0,2035,30320.0,Functional Class unreliable,2015.0,29935.0,,,,1,3.0,6,1.0,2,41,0.0,,,,
3349,76266,2013,UNK,2015.0,10030.0,2035,12340.0,Functional Class unreliable,2015.0,8882.0,,,,1,3.0,6,1.0,2,41,0.0,,,,
3350,76266,2013,UNK,2015.0,5890.0,2035,7780.0,Functional Class unreliable,2015.0,4990.0,,,,1,3.0,6,1.0,2,41,0.0,,,,
3351,88043,2013,UNK,2015.0,31400.0,2035,32800.0,Functional Class unreliable,2015.0,32626.0,,,,1,3.0,6,1.0,2,41,0.0,,,,
3352,88043,2013,UNK,2015.0,19300.0,2035,20800.0,Functional Class unreliable,2015.0,20655.0,,,,1,3.0,6,1.0,2,41,0.0,,,,
3353,,2013,UNK,2015.0,40870.0,2035,69210.0,Functional Class unreliable,2015.0,34651.0,,,,1,3.0,6,1.0,2,41,0.0,,,,
3354,,2013,UNK,2015.0,34480.0,2035,59301.0,Functional Class unreliable,2015.0,28849.0,,,,1,3.0,6,1.0,2,41,0.0,,,,
3355,95272,2013,UNK,2015.0,20860.0,2035,22040.0,Functional Class unreliable,2015.0,14803.0,,,,1,3.0,6,1.0,2,41,0.0,,,,
3356,93601,2013,UNK,2015.0,14670.0,2035,15600.0,Functional Class unreliable,2015.0,15353.0,,,,1,3.0,6,1.0,2,41,0.0,,,,
3357,94668,2013,UNK,2015.0,8950.0,2035,10010.0,Functional Class unreliable,2015.0,17137.0,,,,1,3.0,6,1.0,2,41,0.0,,,,
3358,79366,2013,UNK,2015.0,10390.0,2035,21680.0,Functional Class unreliable,2015.0,28849.0,,,,1,3.0,6,1.0,12,41,0.0,,,,
3359,79366,2013,UNK,2015.0,9030.0,2035,18910.0,Functional Class unreliable,2015.0,28849.0,,,,1,3.0,6,1.0,12,41,0.0,,,,
3360,79366,2013,UNK,2015.0,34360.0,2035,53650.0,Functional Class unreliable,2015.0,28849.0,,,,1,3.0,6,1.0,12,41,0.0,,,,
3361,,2013,UNK,2015.0,12000.0,2035,12000.0,Functional Class unreliable,2015.0,9140.0,,,,1,3.0,6,1.0,12,41,0.0,,,,
3362,94166,2013,UNK,2015.0,12000.0,2035,12000.0,Functional Class unreliable,2015.0,11066.0,,,,1,3.0,6,1.0,12,41,0.0,,,,
3363,,2013,UNK,2015.0,46000.0,2035,59000.0,Functional Class unreliable,2015.0,14012.0,,,,1,3.0,6,1.0,12,41,0.0,,,,
3364,,2013,UNK,2015.0,8400.0,2035,8700.0,Functional Class unreliable,2015.0,28947.0,,,,1,3.0,6,1.0,12,41,0.0,,,,
3365,95126,2013,UNK,2015.0,5600.0,2035,6600.0,Functional Class unreliable,2015.0,1119.0,,,,1,3.0,6,1.0,12,41,0.0,,,,
3366,83775,2013,UNK,2015.0,3000.0,2027,3000.0,Functional Class unreliable,2015.0,2917.0,,,,1,3.0,6,1.0,12,41,0.0,,,,
3367,84542,2013,UNK,2015.0,2500.0,2027,2600.0,Functional Class unreliable,2015.0,114.0,,,,1,3.0,6,1.0,12,41,0.0,,,,
3368,97327,2013,UNK,2015.0,8300.0,2035,11000.0,Functional Class unreliable,2015.0,8049.0,,,,1,3.0,6,1.0,12,41,0.0,,,,
3369,97327,2013,UNK,2015.0,6500.0,2035,8900.0,Functional Class unreliable,2015.0,8049.0,,,,1,3.0,6,1.0,12,41,0.0,,,,
3370,97327,2013,UNK,2015.0,6000.0,2035,7000.0,Functional Class unreliable,2015.0,6405.0,,,,1,3.0,6,1.0,12,41,0.0,,,,
3371,93273,2013,UNK,2015.0,5600.0,2035,7100.0,Functional Class unreliable,2015.0,5674.0,,,,1,3.0,6,1.0,12,41,0.0,,,,
3372,,2013,UNK,2015.0,17000.0,2045,18000.0,Functional Class unreliable,2015.0,17943.0,,,,1,3.0,6,1.0,12,41,0.0,,,,
3373,87148,2013,UNK,2015.0,1100.0,2027,1200.0,Functional Class unreliable,2015.0,3611.0,,,,1,3.0,6,1.0,12,41,0.0,,,,
3374,,2013,UNK,2015.0,15000.0,2035,18000.0,Functional Class unreliable,2015.0,14284.0,,,,1,3.0,6,1.0,12,41,0.0,,,,
3375,,2013,UNK,2015.0,4000.0,2035,4000.0,Functional Class unreliable,2015.0,14284.0,,,,1,3.0,6,1.0,12,41,0.0,,,,
3376,,2013,UNK,2015.0,9100.0,2035,9900.0,Functional Class unreliable,2015.0,7214.0,,,,1,3.0,6,1.0,12,41,0.0,,,,
3377,,2013,UNK,2015.0,1400.0,2035,1800.0,Functional Class unreliable,2015.0,1315.0,,,,1,3.0,6,1.0,12,41,0.0,,,,
3378,,2013,UNK,2015.0,5300.0,2035,5400.0,Functional Class unreliable,2015.0,2858.0,,,,1,3.0,6,1.0,12,41,0.0,,,,
3379,91452,2013,UNK,2015.0,6200.0,2027,6800.0,Functional Class unreliable,2015.0,5152.0,,,,1,3.0,6,1.0,12,41,0.0,,,,
3380,96221,2013,UNK,2015.0,21000.0,2035,23000.0,Functional Class unreliable,2015.0,21062.0,,,,1,3.0,6,1.0,12,41,0.0,,,,
3381,79666,2013,UNK,2015.0,68000.0,2027,83000.0,Functional Class unreliable,2015.0,96532.0,,,,1,3.0,6,1.0,12,41,0.0,,,,
3382,86212,2013,UNK,2015.0,12000.0,2027,15000.0,Functional Class unreliable,2015.0,10042.0,,,,1,3.0,6,1.0,12,41,0.0,,,,
3383,,2013,UNK,2015.0,1600.0,2035,1800.0,Functional Class unreliable,2015.0,1705.0,,,,1,3.0,6,1.0,12,41,0.0,,,,
3384,,2013,UNK,2015.0,990.0,2035,990.0,Functional Class unreliable,2015.0,759.0,,,,1,3.0,6,1.0,12,41,0.0,,,,
3385,85269,2013,UNK,2015.0,6900.0,2027,6900.0,Functional Class unreliable,2015.0,6967.0,,,,1,3.0,6,1.0,12,41,0.0,,,,
3386,89401,2013,UNK,2015.0,560.0,2035,660.0,Functional Class unreliable,2015.0,339.0,,,,1,4.0,6,1.0,1,41,0.0,,,,
3387,,2013,UNK,2015.0,48590.0,2035,50630.0,Functional Class unreliable,2015.0,94067.0,,,,1,4.0,6,1.0,11,41,0.0,,,,
3388,,2013,UNK,2015.0,11840.0,2035,12570.0,Functional Class unreliable,2015.0,72275.0,,,,1,4.0,6,1.0,11,41,0.0,,,,
3389,,2013,UNK,2015.0,31810.0,2035,33190.0,Functional Class unreliable,2015.0,14744.0,,,,1,4.0,6,1.0,11,41,0.0,,,,
3390,,2013,UNK,2015.0,25630.0,2035,27160.0,Functional Class unreliable,2015.0,14744.0,,,,1,4.0,6,1.0,11,41,0.0,,,,
3391,,2013,UNK,2015.0,21540.0,2035,22860.0,Functional Class unreliable,2015.0,14744.0,,,,1,4.0,6,1.0,11,41,0.0,,,,
3392,96227,2013,UNK,2015.0,36440.0,2035,38600.0,Functional Class unreliable,2015.0,9130.0,,,,1,4.0,6,1.0,2,41,0.0,,,,
3393,96227,2013,UNK,2015.0,36200.0,2035,38490.0,Functional Class unreliable,2015.0,9130.0,,,,1,4.0,6,1.0,2,41,0.0,,,,
3394,96227,2013,UNK,2015.0,28720.0,2035,30270.0,Functional Class unreliable,2015.0,12367.0,,,,1,4.0,6,1.0,2,41,0.0,,,,
3395,90415,2013,UNK,2015.0,14660.0,2035,16550.0,Functional Class unreliable,2015.0,11354.0,,,,1,4.0,6,1.0,2,41,0.0,,,,
3396,76266,2013,UNK,2015.0,13130.0,2035,16960.0,Functional Class unreliable,2015.0,8882.0,,,,1,4.0,6,1.0,2,41,0.0,,,,
3397,76266,2013,UNK,2015.0,13540.0,2035,17420.0,Functional Class unreliable,2015.0,8882.0,,,,1,4.0,6,1.0,2,41,0.0,,,,
3398,94668,2013,UNK,2015.0,10380.0,2035,11410.0,Functional Class unreliable,2015.0,20593.0,,,,1,4.0,6,1.0,2,41,0.0,,,,
3399,82825,2013,UNK,2015.0,950.0,2027,950.0,Functional Class unreliable,2015.0,3070.0,,,,1,4.0,6,1.0,12,41,0.0,,,,
3400,,2013,UNK,2015.0,14000.0,2035,14000.0,Functional Class unreliable,2015.0,12564.0,,,,1,4.0,6,1.0,12,41,0.0,,,,
3401,,2013,UNK,2015.0,34000.0,2035,34000.0,Functional Class unreliable,2015.0,28947.0,,,,1,4.0,6,1.0,12,41,0.0,,,,
3402,84542,2013,UNK,2015.0,2700.0,2027,2700.0,Functional Class unreliable,2015.0,2648.0,,,,1,4.0,6,1.0,12,41,0.0,,,,
3403,84542,2013,UNK,2015.0,780.0,2027,810.0,Functional Class unreliable,2015.0,465.0,,,,1,4.0,6,1.0,12,41,0.0,,,,
3404,,2013,UNK,2015.0,12000.0,2035,13000.0,Functional Class unreliable,2015.0,9547.0,,,,1,4.0,6,1.0,12,41,0.0,,,,
3405,,2013,UNK,2015.0,5800.0,2035,6600.0,Functional Class unreliable,2015.0,5045.0,,,,1,4.0,6,1.0,12,41,0.0,,,,
3406,84573,2013,UNK,2015.0,7100.0,2027,7900.0,Functional Class unreliable,2015.0,13179.0,,,,1,4.0,6,1.0,12,41,0.0,,,,
3407,,2013,UNK,2015.0,5200.0,2035,5200.0,Functional Class unreliable,2015.0,3839.0,,,,1,4.0,6,1.0,12,41,0.0,,,,
3408,84573,2013,UNK,2015.0,2100.0,2027,2300.0,Functional Class unreliable,2015.0,2152.0,,,,1,4.0,6,1.0,12,41,0.0,,,,
3409,84508,2013,UNK,2015.0,540.0,2027,550.0,Functional Class unreliable,2015.0,1772.0,,,,1,4.0,6,1.0,12,41,0.0,,,,
3410,84333,2013,UNK,2015.0,590.0,2027,620.0,Functional Class unreliable,2015.0,652.0,,,,1,4.0,6,1.0,12,41,0.0,,,,
3411,,2013,UNK,2015.0,17000.0,2035,22000.0,Functional Class unreliable,2015.0,17993.0,,,,1,4.0,6,1.0,12,41,0.0,,,,
3412,,2013,UNK,2015.0,22000.0,2035,27000.0,Functional Class unreliable,2015.0,23282.0,,,,1,4.0,6,1.0,12,41,0.0,,,,
3413,,2013,UNK,2015.0,1600.0,2027,1600.0,Functional Class unreliable,2015.0,1362.0,,,,1,4.0,6,1.0,12,41,0.0,,,,
3414,,2013,UNK,2015.0,2000.0,2027,2000.0,Functional Class unreliable,2015.0,1987.0,,,,1,4.0,6,1.0,12,41,0.0,,,,
3415,93643,2013,UNK,2015.0,790.0,2027,870.0,Functional Class unreliable,2015.0,696.0,,,,1,4.0,6,1.0,12,41,0.0,,,,
3416,87220,2013,UNK,2015.0,2000.0,2035,2500.0,Functional Class unreliable,2015.0,1464.0,,,,1,5.0,6,1.0,1,41,0.0,,,,
3417,75466,2013,UNK,2015.0,640.0,2035,940.0,Functional Class unreliable,2015.0,541.0,,,,1,5.0,6,1.0,1,41,0.0,,,,
3418,93347,2013,UNK,2015.0,380.0,2035,390.0,Functional Class unreliable,2015.0,404.0,,,,1,5.0,6,1.0,1,41,0.0,,,,
3419,88043,2013,UNK,2015.0,27000.0,2035,27900.0,Functional Class unreliable,2015.0,27226.0,,,,1,5.0,6,1.0,2,41,0.0,,,,
