InternalProjectID,BriefDescription,Length_miles,FunctionalClass,ImprovementType,State,main_ProjectInformation_ProjectID,County,TollType,ForecastYear,TrafficForecast,ForecastYearType,YearForecastProduced,ForecastMethodology,SegmentDescription,main_TrafficForecast_ProjectID,SegmentID,Year_ofObservation,Count,AdjustedForecast
406869-5,"The SR 9  Add Lanes and Rehabilitate Pavement Project from SR 50 (M.P. 13.900) to
Volusia County Line (M.P. 31.190)",,3,1,12,"12-9315-406869-5-The SR 9  Add Lanes and Rehabilitate Pavement Project from SR 50 (M.P. 13.900) to
Volusia County Line (M.P. 31.190)",Brevard,1,2012,35700,1,2006,1,,9315,3,2013,38500,36735
406869-5,"The SR 9  Add Lanes and Rehabilitate Pavement Project from SR 50 (M.P. 13.900) to
Volusia County Line (M.P. 31.190)",,3,1,12,"12-9315-406869-5-The SR 9  Add Lanes and Rehabilitate Pavement Project from SR 50 (M.P. 13.900) to
Volusia County Line (M.P. 31.190)",Brevard,1,2012,35700,1,2006,1,,9315,3,2013,38500,36520
406869-5,"The SR 9  Add Lanes and Rehabilitate Pavement Project from SR 50 (M.P. 13.900) to
Volusia County Line (M.P. 31.190)",,3,1,12,"12-9315-406869-5-The SR 9  Add Lanes and Rehabilitate Pavement Project from SR 50 (M.P. 13.900) to
Volusia County Line (M.P. 31.190)",Brevard,1,2012,35700,1,2006,1,,9315,3,2013,26500,36735
406869-5,"The SR 9  Add Lanes and Rehabilitate Pavement Project from SR 50 (M.P. 13.900) to
Volusia County Line (M.P. 31.190)",,3,1,12,"12-9315-406869-5-The SR 9  Add Lanes and Rehabilitate Pavement Project from SR 50 (M.P. 13.900) to
Volusia County Line (M.P. 31.190)",Brevard,1,2012,35700,1,2006,1,,9315,3,2013,26500,36520
406869-5,"The SR 9  Add Lanes and Rehabilitate Pavement Project from SR 50 (M.P. 13.900) to
Volusia County Line (M.P. 31.190)",,1,1,12,"12-9633-406869-5-The SR 9  Add Lanes and Rehabilitate Pavement Project from SR 50 (M.P. 13.900) to
Volusia County Line (M.P. 31.190)",Brevard,1,2012,45000,1,2006,1,,9633,2,2013,38500,46035
406869-5,"The SR 9  Add Lanes and Rehabilitate Pavement Project from SR 50 (M.P. 13.900) to
Volusia County Line (M.P. 31.190)",,1,1,12,"12-9633-406869-5-The SR 9  Add Lanes and Rehabilitate Pavement Project from SR 50 (M.P. 13.900) to
Volusia County Line (M.P. 31.190)",Brevard,1,2012,45000,1,2006,1,,9633,2,2013,38500,45820
406869-5,"The SR 9  Add Lanes and Rehabilitate Pavement Project from SR 50 (M.P. 13.900) to
Volusia County Line (M.P. 31.190)",,1,1,12,"12-9633-406869-5-The SR 9  Add Lanes and Rehabilitate Pavement Project from SR 50 (M.P. 13.900) to
Volusia County Line (M.P. 31.190)",Brevard,1,2012,45000,1,2006,1,,9633,2,2013,26500,46035
406869-5,"The SR 9  Add Lanes and Rehabilitate Pavement Project from SR 50 (M.P. 13.900) to
Volusia County Line (M.P. 31.190)",,1,1,12,"12-9633-406869-5-The SR 9  Add Lanes and Rehabilitate Pavement Project from SR 50 (M.P. 13.900) to
Volusia County Line (M.P. 31.190)",Brevard,1,2012,45000,1,2006,1,,9633,2,2013,26500,45820
406869-5,"The SR 9  Add Lanes and Rehabilitate Pavement Project from SR 50 (M.P. 13.900) to
Volusia County Line (M.P. 31.190)",,3,1,12,"12-9634-406869-5-The SR 9  Add Lanes and Rehabilitate Pavement Project from SR 50 (M.P. 13.900) to
Volusia County Line (M.P. 31.190)",Brevard,1,2012,35700,1,2006,1,,9634,3,2013,38500,36735
406869-5,"The SR 9  Add Lanes and Rehabilitate Pavement Project from SR 50 (M.P. 13.900) to
Volusia County Line (M.P. 31.190)",,3,1,12,"12-9634-406869-5-The SR 9  Add Lanes and Rehabilitate Pavement Project from SR 50 (M.P. 13.900) to
Volusia County Line (M.P. 31.190)",Brevard,1,2012,35700,1,2006,1,,9634,3,2013,38500,36520
406869-5,"The SR 9  Add Lanes and Rehabilitate Pavement Project from SR 50 (M.P. 13.900) to
Volusia County Line (M.P. 31.190)",,3,1,12,"12-9634-406869-5-The SR 9  Add Lanes and Rehabilitate Pavement Project from SR 50 (M.P. 13.900) to
Volusia County Line (M.P. 31.190)",Brevard,1,2012,35700,1,2006,1,,9634,3,2013,26500,36735
406869-5,"The SR 9  Add Lanes and Rehabilitate Pavement Project from SR 50 (M.P. 13.900) to
Volusia County Line (M.P. 31.190)",,3,1,12,"12-9634-406869-5-The SR 9  Add Lanes and Rehabilitate Pavement Project from SR 50 (M.P. 13.900) to
Volusia County Line (M.P. 31.190)",Brevard,1,2012,35700,1,2006,1,,9634,3,2013,26500,36520
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9316-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,53700,1,2005,1,,9316,1,2013,21900,58320
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9316-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,53700,1,2005,1,,9316,1,2013,21900,57915
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9316-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,53700,1,2005,1,,9316,1,2013,21900,58035
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9316-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,53700,1,2005,1,,9316,1,2013,37000,58320
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9316-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,53700,1,2005,1,,9316,1,2013,37000,57915
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9316-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,53700,1,2005,1,,9316,1,2013,37000,58035
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9316-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,53700,1,2005,1,,9316,1,2013,23400,58320
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9316-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,53700,1,2005,1,,9316,1,2013,23400,57915
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9316-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,53700,1,2005,1,,9316,1,2013,23400,58035
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9317-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,48900,1,2005,1,,9317,2,2013,21900,53520
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9317-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,48900,1,2005,1,,9317,2,2013,21900,53115
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9317-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,48900,1,2005,1,,9317,2,2013,21900,53235
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9317-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,48900,1,2005,1,,9317,2,2013,37000,53520
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9317-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,48900,1,2005,1,,9317,2,2013,37000,53115
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9317-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,48900,1,2005,1,,9317,2,2013,37000,53235
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9317-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,48900,1,2005,1,,9317,2,2013,23400,53520
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9317-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,48900,1,2005,1,,9317,2,2013,23400,53115
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9317-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,48900,1,2005,1,,9317,2,2013,23400,53235
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9318-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,50300,1,2005,1,,9318,3,2013,21900,54920
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9318-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,50300,1,2005,1,,9318,3,2013,21900,54515
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9318-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,50300,1,2005,1,,9318,3,2013,21900,54635
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9318-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,50300,1,2005,1,,9318,3,2013,37000,54920
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9318-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,50300,1,2005,1,,9318,3,2013,37000,54515
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9318-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,50300,1,2005,1,,9318,3,2013,37000,54635
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9318-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,50300,1,2005,1,,9318,3,2013,23400,54920
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9318-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,50300,1,2005,1,,9318,3,2013,23400,54515
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9318-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,50300,1,2005,1,,9318,3,2013,23400,54635
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9635-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,53700,1,2005,1,,9635,1,2013,21900,58320
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9635-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,53700,1,2005,1,,9635,1,2013,21900,57915
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9635-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,53700,1,2005,1,,9635,1,2013,21900,58035
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9635-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,53700,1,2005,1,,9635,1,2013,37000,58320
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9635-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,53700,1,2005,1,,9635,1,2013,37000,57915
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9635-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,53700,1,2005,1,,9635,1,2013,37000,58035
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9635-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,53700,1,2005,1,,9635,1,2013,23400,58320
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9635-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,53700,1,2005,1,,9635,1,2013,23400,57915
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9635-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,53700,1,2005,1,,9635,1,2013,23400,58035
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9636-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,48900,1,2005,1,,9636,2,2013,21900,53520
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9636-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,48900,1,2005,1,,9636,2,2013,21900,53115
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9636-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,48900,1,2005,1,,9636,2,2013,21900,53235
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9636-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,48900,1,2005,1,,9636,2,2013,37000,53520
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9636-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,48900,1,2005,1,,9636,2,2013,37000,53115
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9636-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,48900,1,2005,1,,9636,2,2013,37000,53235
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9636-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,48900,1,2005,1,,9636,2,2013,23400,53520
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9636-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,48900,1,2005,1,,9636,2,2013,23400,53115
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9636-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,48900,1,2005,1,,9636,2,2013,23400,53235
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9637-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,50300,1,2005,1,,9637,3,2013,21900,54920
405506-2,"The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",,3,4,12,"12-9637-405506-2-The SR 9 Add Lanes & Rehabilitate Pavement Project from North of SR 528 (M.P. 4.400) to
SR 50 (M.P. 14.400).",Brevard,1,2010,50300,1,2005,1,,9637,3,2013,21900,54515
