,InternalProjectID_x,AverageCount,AverageForecast,Error,AbsError,PercentError,AbsPE,ImprovementType,YearForecastProduced,ForecastYear,State,Year_ofObservation,Decade_Count,Decade_ForecastProduced,Decade_Opening,Diff_Year,ForecastHorizon,InternalProjectID_y,FunctionalClass
1001,DK66,4100.0,3013.195,1086.805,1086.805,36.0681934,36.0681934,,1980.0,1981.0,DK,1994.0,3,1,Before 1990,1.0,1,86712,5
1002,DK67,16000.0,11508.12,4491.88,4491.88,39.03226591,39.03226591,,1980.0,1981.0,DK,1989.0,1,1,Before 1990,1.0,1,86718,4
1003,DK68,14350.0,12009.135,2340.865,2340.865,19.49236977,19.49236977,,1980.0,1981.0,DK,1990.0,1,1,Before 1990,1.0,1,86718,5
1004,DK69,8200.0,4304.06,3895.94,3895.94,90.51779018,90.51779018,,1981.0,1984.0,DK,1988.0,1,2,Before 1990,3.0,3,86721,5
1005,DK7,3600.0,4496.955,-896.955,896.955,-19.94583001,19.94583001,,2001.0,2010.0,DK,2007.0,4,5,2008-2012,9.0,6,86724,5
1006,DK70,1700.0,1004.06,695.94,695.94,69.31259088,69.31259088,,1981.0,1984.0,DK,1988.0,1,2,Before 1990,3.0,3,86769,3
1007,DK71,8600.0,5506.09,3093.91,3093.91,56.19069067,56.19069067,,1981.0,1984.0,DK,1990.0,1,2,Before 1990,3.0,3,86794,3
1008,DK72,6900.0,6506.09,393.91,393.91,6.054481263,6.054481263,,1981.0,1984.0,DK,1990.0,1,2,Before 1990,3.0,3,86794,5
1009,DK73,4400.0,4104.06,295.94,295.94,7.210908223,7.210908223,,1980.0,1981.0,DK,1985.0,1,1,Before 1990,1.0,1,86797,3
1010,DK8,4400.0,3505.751667,894.2483332999999,894.2483332999999,25.50803418,25.50803418,,1995.0,1996.0,DK,2001.6666670000002,3,3,1991-2000,1.0,1,86816,3
1011,DK9,4556.0,4852.03,-296.03,296.03,-6.10115766,6.10115766,,1992.0,1996.0,DK,1998.0,3,3,1991-2000,4.0,4,86824,1
1012,FEIS I35E,47071.42857,29857.142860000004,17214.28571,17214.28571,57.65550239,57.65550239,12.0,1982.0,2006.0,MN,2006.0,4,2,2002-2008,24.0,6,86867,4
1013,FEIS New U.S. Hwy 10,31583.33333,25558.33333,6025.0,6025.0,23.57352462,23.57352462,12.0,1987.0,2000.0,MN,2000.0,3,2,1991-2000,13.0,6,86920,1
1014,FEIS TH 3,15133.333330000001,10605.0,4528.333333,4528.333333,42.69998428,42.69998428,12.0,1987.0,1996.6666670000002,MN,1996.6666670000002,3,2,1991-2000,9.666666667000001,6,86920,5
1015,FEIS TH 77/I-494,53996.52778,61522.22222,-7525.694444,7525.694444,-12.23248149,12.23248149,12.0,1987.0,1997.5,MN,1997.5,3,2,1991-2000,10.5,6,86944,5
1016,FEIS US-12/I-394,37455.68182,26385.45455,11070.22727,11070.22727,41.955795200000004,41.955795200000004,12.0,1982.0,2000.0,MN,2000.0,3,2,1991-2000,18.0,6,86979,1
1017,MADD,85708.33333,91400.0,-5691.666667,5691.666667,-6.227206419,6.227206419,8.0,1987.0,2010.0,MA,2010.0,5,2,2008-2012,23.0,6,87025,1
1018,NO1,728.0,483.045,244.955,244.955,50.71059632,50.71059632,,2001.0,2007.0,NO,2010.0,5,5,2002-2008,6.0,6,87093,5
1019,NO10,49500.0,46806.09,2693.91,2693.91,5.755469000000001,5.755469000000001,,1994.0,2005.0,NO,2011.0,5,3,2002-2008,11.0,6,87130,1
1020,NO11,2500.0,763.12,1736.88,1736.88,227.6024741,227.6024741,,1994.0,2002.0,NO,2010.0,5,3,2001-2002,8.0,6,87206,5
1021,NO12,3986.0,4194.925,-208.925,208.925,-4.980422773,4.980422773,,1994.0,2005.0,NO,2000.0,3,3,2002-2008,11.0,6,87230,5
1022,NO13,67000.0,88900.0,-21900.0,21900.0,-24.6344207,24.6344207,,1998.0,2010.0,NO,2010.0,5,3,2008-2012,12.0,6,87349,1
1023,NO14,5023.0,5694.925,-671.925,671.925,-11.79866284,11.79866284,,1998.0,2015.0,NO,2010.0,5,3,After 2012,17.0,6,87437,4
1024,NO15,12752.0,11401.015,1350.985,1350.985,11.84969058,11.84969058,,2004.0,2009.0,NO,2010.0,5,5,2008-2012,5.0,5,87441,5
1025,NO2,8322.0,8797.97,-475.97,475.97,-5.409997988,5.409997988,,1997.0,2010.0,NO,2008.0,4,3,2008-2012,13.0,6,87525,3
1026,NO21,6470.0,2010.15,4459.85,4459.85,221.86652740000002,221.86652740000002,,1993.0,2001.0,NO,2011.0,5,3,2001-2002,8.0,6,87762,4
1027,NO22,1000.0,905.075,94.925,94.925,10.4880811,10.4880811,,2000.0,2006.0,NO,2011.0,5,3,2002-2008,6.0,6,87920,1
1028,NO7,26700.0,35001.015,-8301.015,8301.015,-23.71649794,23.71649794,,2004.0,2010.0,NO,2011.0,5,5,2008-2012,6.0,6,87941,1
1029,NO8,10901.0,10128.985,772.015,772.015,7.621839701,7.621839701,,1998.0,2012.0,NO,2011.0,5,3,2008-2012,14.0,6,87943,1
1030,NO9,1486.0,1360.075,125.925,125.925,9.258680587,9.258680587,,1994.0,2003.0,NO,2008.0,4,3,2002-2008,9.0,6,88004,4
1031,PSU 3203A,10050.0,4828.75,5221.25,5221.25,108.1283976,108.1283976,12.0,1962.0,1982.0,MN,1982.0,1,1,Before 1990,20.0,6,88049,3
1032,PSU 3203B,12087.5,7612.5,4475.0,4475.0,58.78489327,58.78489327,12.0,1962.0,1982.0,MN,1982.0,1,1,Before 1990,20.0,6,88049,4
1033,SE1,22343.33333,27564.63667,-5221.303333,5221.303333,-18.94203576,18.94203576,,1999.0,2010.0,SE,2008.0,4,3,2008-2012,11.0,6,88085,1
1034,SE10,6520.0,6981.97,-461.97,461.97,-6.616613936,6.616613936,,2003.0,2010.0,SE,2008.0,4,5,2008-2012,7.0,6,88346,3
1035,SE2,16176.666669999999,23000.0,-6823.333333,6823.333333,-29.66666667,29.66666667,,2002.0,2008.0,SE,2008.0,4,5,2002-2008,6.0,6,88393,3
1036,SE4,14900.0,15498.985,-598.985,598.985,-3.8646724289999996,3.8646724289999996,,2003.0,2010.0,SE,2009.0,5,5,2008-2012,7.0,6,88393,4
1037,SE5,59525.0,61501.015,-1976.015,1976.015,-3.212979493,3.212979493,,1995.0,2005.0,SE,2006.0,4,3,2002-2008,10.0,6,88407,1
1038,SE6,11990.0,12469.06,-479.06,479.06,-3.841989693,3.841989693,,1999.0,2005.0,SE,2009.0,5,3,2002-2008,6.0,6,88407,3
1039,SE7,5320.0,5634.0,-314.0,314.0,-5.573304933999999,5.573304933999999,,2003.0,2010.0,SE,2010.0,5,5,2008-2012,7.0,6,88547,1
1040,SE8,7590.0,8108.0,-518.0,518.0,-6.38875185,6.38875185,,2003.0,2010.0,SE,2010.0,5,5,2008-2012,7.0,6,88591,1
1041,SE9,14636.666669999999,12765.0,1871.6666670000002,1871.6666670000002,14.66248858,14.66248858,,2002.0,2010.0,SE,2010.0,5,5,2008-2012,8.0,6,8864,8
1042,SPAR-202,32000.0,22000.0,10000.0,10000.0,45.45454545,45.45454545,12.0,1978.0,2000.0,MN,2000.0,3,1,1991-2000,22.0,6,8865,8
1043,SPAR-202A,52916.66667,33245.83333,19670.83333,19670.83333,59.16781552,59.16781552,12.0,1978.0,2000.0,MN,2000.0,3,1,1991-2000,22.0,6,88655,3
1044,SPAR-208,15750.0,17483.33333,-1733.3333329999998,1733.3333329999998,-9.914204004,9.914204004,12.0,1978.0,2002.0,MN,2002.0,3,1,2001-2002,24.0,6,8866,8
1045,SPAR-208A,18500.0,17833.33333,666.6666667000001,666.6666667000001,3.738317757,3.738317757,12.0,1979.0,2002.0,MN,2002.0,3,1,2001-2002,23.0,6,88662,4
1046,SPAR-210,41500.0,29305.0,12195.0,12195.0,41.61405903,41.61405903,12.0,1978.0,2003.0,MN,2003.0,4,1,2002-2008,25.0,6,8867,8
1047,SPAR-215,52125.0,40625.0,11500.0,11500.0,28.30769231,28.30769231,12.0,1979.0,2003.0,MN,2003.0,4,1,2002-2008,24.0,6,8868,8
1048,SPAR-220,12925.0,11343.75,1581.25,1581.25,13.93939394,13.93939394,12.0,1978.0,2002.0,MN,2002.0,3,1,2001-2002,24.0,6,88682,5
1049,SPAR-224,37178.57143,22928.57143,14250.0,14250.0,62.14953271,62.14953271,12.0,1979.0,2000.0,MN,2000.0,3,1,1991-2000,21.0,6,8869,8
1050,SPAR-227,66187.5,42862.5,23325.0,23325.0,54.41819773,54.41819773,12.0,1979.0,2002.0,MN,2002.0,3,1,2001-2002,23.0,6,8870,8
1051,SPAR-246,47000.0,19000.0,28000.0,28000.0,147.36842109999998,147.36842109999998,12.0,1980.0,2003.0,MN,2003.0,4,1,2002-2008,23.0,6,8871,8
1052,SPARS 15,18750.0,20450.0,-1700.0,1700.0,-8.312958435,8.312958435,12.0,1970.0,1985.0,MN,1985.0,1,1,Before 1990,15.0,6,8872,8
1053,SPARS 16,7312.5,11300.0,-3987.5,3987.5,-35.28761062,35.28761062,12.0,1970.0,1985.0,MN,1985.0,1,1,Before 1990,15.0,6,8873,8
1054,SPARS 17,6422.222222,6611.111111,-188.88888889999998,188.88888889999998,-2.857142857,2.857142857,12.0,1970.0,1985.0,MN,1985.0,1,1,Before 1990,15.0,6,88739,3
1055,SPARS 18,9841.666667,14400.0,-4558.333333,4558.333333,-31.65509259,31.65509259,12.0,1970.0,1985.0,MN,1985.0,1,1,Before 1990,15.0,6,8874,8
1056,SPARS 19,16025.0,29850.0,-13825.0,13825.0,-46.31490787,46.31490787,12.0,1970.0,1985.0,MN,1985.0,1,1,Before 1990,15.0,6,8875,8
1057,SPARS 2,8862.5,13900.0,-5037.5,5037.5,-36.24100719,36.24100719,12.0,1970.0,1985.0,MN,1985.0,1,1,Before 1990,15.0,6,88754,3
1058,SPARS 2A,8862.5,17250.0,-8387.5,8387.5,-48.62318841,48.62318841,12.0,1970.0,1985.0,MN,1985.0,1,1,Before 1990,15.0,6,88759,5
1059,SPARS 3,4887.5,8366.666667,-3479.166667,3479.166667,-41.58366534,41.58366534,12.0,1970.0,1985.0,MN,1985.0,1,1,Before 1990,15.0,6,8876,8
1060,SPARS 32,5983.333333,12566.66667,-6583.333333,6583.333333,-52.3872679,52.3872679,12.0,1970.0,1985.0,MN,1985.0,1,1,Before 1990,15.0,6,88768,5
1061,SPARS 33,31075.0,23365.0,7710.0,7710.0,32.99807404,32.99807404,12.0,1970.0,1990.0,MN,1990.0,1,1,Before 1990,20.0,6,8877,8
1062,SPARS 37,21987.5,16825.0,5162.5,5162.5,30.68350669,30.68350669,12.0,1971.0,1985.0,MN,1985.0,1,1,Before 1990,14.0,6,88771,1
1063,SPARS 4,16972.91667,24791.66667,-7818.75,7818.75,-31.53781513,31.53781513,12.0,1970.0,1985.0,MN,1985.0,1,1,Before 1990,15.0,6,88775,3
1064,SPARS 45,20041.66667,17333.33333,2708.333333,2708.333333,15.625,15.625,12.0,1971.0,1985.0,MN,1985.0,1,1,Before 1990,14.0,6,8878,8
1065,SPARS 48,7566.666667,7466.666667,100.0,100.0,1.339285714,1.339285714,12.0,1971.0,1990.0,MN,1990.0,1,1,Before 1990,19.0,6,8879,8
1066,SPARS 49,15825.0,17900.0,-2075.0,2075.0,-11.59217877,11.59217877,12.0,1971.0,1985.0,MN,1985.0,1,1,Before 1990,14.0,6,8880,8
1067,SPARS 53,21000.0,29170.0,-8170.0,8170.0,-28.00822763,28.00822763,12.0,1971.0,1990.0,MN,1990.0,1,1,Before 1990,19.0,6,8881,8
1068,SPARS 60,11436.11111,19088.888890000002,-7652.777778,7652.777778,-40.09022119,40.09022119,12.0,1971.0,1985.0,MN,1985.0,1,1,Before 1990,14.0,6,88815,5
1069,SPARS 61,16203.9,18157.5,-1953.6,1953.6,-10.75919042,10.75919042,12.0,1971.0,1980.0,MN,1980.0,1,1,Before 1990,9.0,6,8882,8
1070,SPARS 65,15840.0,18980.0,-3140.0,3140.0,-16.54373024,16.54373024,12.0,1971.0,1985.0,MN,1985.0,1,1,Before 1990,14.0,6,8883,8
1071,SPARS 69,31240.0,27700.0,3540.0,3540.0,12.77978339,12.77978339,12.0,1971.0,1985.0,MN,1985.0,1,1,Before 1990,14.0,6,8884,8
1072,SPARS 72,36529.16667,31633.33333,4895.833333,4895.833333,15.4768177,15.4768177,12.0,1971.0,1985.0,MN,1985.0,1,1,Before 1990,14.0,6,8885,8
1073,SPARS 73,18600.0,19850.0,-1250.0,1250.0,-6.297229219,6.297229219,12.0,1972.0,1985.0,MN,1985.0,1,1,Before 1990,13.0,6,88859,5
1074,SPARS 75,8428.333333,8950.0,-521.6666667,521.6666667,-5.82867784,5.82867784,12.0,1972.0,1985.0,MN,1985.0,1,1,Before 1990,13.0,6,8886,8
1075,SPARS 75A,3897.1578950000003,9105.263158,-5208.105263,5208.105263,-57.19884393,57.19884393,12.0,1974.0,1985.0,MN,1985.0,1,1,Before 1990,11.0,6,8887,8
1076,SPARS 77,1158.333333,3210.0,-2051.666667,2051.666667,-63.91484943,63.91484943,12.0,1972.0,1992.0,MN,1992.0,3,1,1991-2000,20.0,6,8888,8
1077,SPARS 78,9287.5,41400.0,-32112.5,32112.5,-77.56642512,77.56642512,12.0,1972.0,1985.0,MN,1985.0,1,1,Before 1990,13.0,6,8889,8
1078,TA-M207A,24250.0,17000.0,7250.0,7250.0,42.64705882,42.64705882,12.0,1978.0,2003.0,MN,2003.0,4,1,2002-2008,25.0,6,8890,8
1079,TA-M238,81809.52381,56728.571429999996,25080.952380000002,25080.952380000002,44.21220515,44.21220515,12.0,1979.0,2000.0,MN,2000.0,3,1,1991-2000,21.0,6,8891,8
1080,TA-M240,6033.333333,5050.0,983.3333332999998,983.3333332999998,19.47194719,19.47194719,12.0,1980.0,2000.0,MN,2000.0,3,1,1991-2000,20.0,6,8892,8
1081,TA-M242,7223.529412000001,10011.76471,-2788.235294,2788.235294,-27.84958872,27.84958872,12.0,1980.0,2005.0,MN,2005.0,4,1,2002-2008,25.0,6,8893,8
1082,TA-M245,4250.0,5750.0,-1500.0,1500.0,-26.08695652,26.08695652,12.0,1980.0,2003.0,MN,2003.0,4,1,2002-2008,23.0,6,8894,8
1083,TA-M253,18600.0,10312.0,8288.0,8288.0,80.37238169,80.37238169,12.0,1980.0,2000.0,MN,2000.0,3,1,1991-2000,20.0,6,8895,8
1084,TA-M253 Distributor Addendum,6100.0,4177.0,1923.0,1923.0,46.03782619,46.03782619,12.0,1982.0,2000.0,MN,2000.0,3,2,1991-2000,18.0,6,8896,8
1085,TA-M255A,19416.66667,22316.66667,-2900.0,2900.0,-12.99477222,12.99477222,12.0,1982.0,2004.0,MN,2004.0,4,2,2002-2008,22.0,6,8897,8
1086,TA-M286,27140.0,21900.0,5240.0,5240.0,23.92694064,23.92694064,12.0,1981.0,2005.0,MN,2005.0,4,2,2002-2008,24.0,6,8898,8
1087,TA-M289A,28562.5,18525.0,10037.5,10037.5,54.18353576,54.18353576,12.0,1983.0,2005.0,MN,2005.0,4,2,2002-2008,22.0,6,8899,8
1088,TA-M292,54835.483870000004,38362.90323,16472.58065,16472.58065,42.93882699,42.93882699,12.0,1983.0,2000.0,MN,2000.0,3,2,1991-2000,17.0,6,8900,8
1089,TA-M296A,36562.5,33650.0,2912.5,2912.5,8.655274889,8.655274889,12.0,1983.0,2006.0,MN,2006.0,4,2,2002-2008,23.0,6,8901,8
1090,TA-M298,7775.0,6233.333333,1541.666667,1541.666667,24.73262032,24.73262032,12.0,1983.0,1993.6666670000002,MN,1993.6666670000002,3,2,1991-2000,10.66666667,6,8902,8
1091,TA-M299,24400.0,27908.5,-3508.5,3508.5,-12.57143881,12.57143881,12.0,1983.0,2008.0,MN,2008.0,4,2,2002-2008,25.0,6,8903,8
1092,TA-M300,8666.666667,5760.0,2906.666667,2906.666667,50.46296296,50.46296296,12.0,1983.0,2008.0,MN,2008.0,4,2,2002-2008,25.0,6,8904,8
1093,TA-M301,13000.0,9150.0,3850.0,3850.0,42.07650273,42.07650273,12.0,1983.0,2008.0,MN,2008.0,4,2,2002-2008,25.0,6,8905,8
1094,TA-M302,14500.0,18252.5,-3752.5,3752.5,-20.55882756,20.55882756,12.0,1983.0,2005.0,MN,2005.0,4,2,2002-2008,22.0,6,8906,8
1095,TA-M304,51142.85714,48585.714289999996,2557.142857,2557.142857,5.263157895,5.263157895,12.0,1984.0,2008.0,MN,2008.0,4,2,2002-2008,24.0,6,8907,8
1096,TA-M308,15500.0,11433.33333,4066.666667,4066.666667,35.56851312,35.56851312,12.0,1984.0,2000.0,MN,2000.0,3,2,1991-2000,16.0,6,8908,8
1097,TA-M311,5092.857143,8071.4285709999995,-2978.571429,2978.571429,-36.90265487,36.90265487,12.0,1984.0,2000.0,MN,2000.0,3,2,1991-2000,16.0,6,8909,8
1098,TA-M326,3721.875,2518.75,1203.125,1203.125,47.76674938,47.76674938,12.0,1985.0,2000.0,MN,2000.0,3,2,1991-2000,15.0,6,8910,8
1099,TA-M329,25225.0,26040.0,-815.0,815.0,-3.129800307,3.129800307,12.0,1985.0,2000.0,MN,2000.0,3,2,1991-2000,15.0,6,8911,8
1100,TA-M335,7850.0,3600.0,4250.0,4250.0,118.05555559999999,118.05555559999999,12.0,1985.0,2003.0,MN,2003.0,4,2,2002-2008,18.0,6,8912,8
1101,TA-M336,54571.428570000004,42457.14286,12114.28571,12114.28571,28.53297443,28.53297443,12.0,1985.0,2000.0,MN,2000.0,3,2,1991-2000,15.0,6,8913,8
1102,TA-M337,29083.33333,30918.75,-1835.4166670000002,1835.4166670000002,-5.936257665,5.936257665,12.0,1986.0,2000.0,MN,2000.0,3,2,1991-2000,14.0,6,8914,8
1103,TA-M343,7466.666667,9433.333333,-1966.6666670000002,1966.6666670000002,-20.84805654,20.84805654,12.0,1986.0,2000.0,MN,2000.0,3,2,1991-2000,14.0,6,8915,8
1104,TA-M345,16041.666669999999,19458.33333,-3416.666667,3416.666667,-17.55888651,17.55888651,12.0,1986.0,2000.0,MN,2000.0,3,2,1991-2000,14.0,6,8916,8
1105,TA-M346,12687.5,10325.0,2362.5,2362.5,22.88135593,22.88135593,12.0,1986.0,2000.0,MN,2000.0,3,2,1991-2000,14.0,6,8917,8
1106,TA-M358,41600.0,38240.0,3360.0,3360.0,8.786610879,8.786610879,12.0,1987.0,2002.0,MN,2002.0,3,2,2001-2002,15.0,6,89171,1
1107,TA-M372B,8433.333333,8525.0,-91.66666667,91.66666667,-1.075268817,1.075268817,12.0,1991.0,2010.0,MN,2010.0,5,3,2008-2012,19.0,6,8918,8
1108,TAS 3065A-14,27546.42857,27285.714289999996,260.7142857,260.7142857,0.955497382,0.955497382,12.0,1969.0,1985.0,MN,1985.0,1,1,Before 1990,16.0,6,8919,8
1109,TAS 3066A-14,42871.42857,47985.714289999996,-5114.285714,5114.285714,-10.65793391,10.65793391,12.0,1969.0,1985.0,MN,1985.0,1,1,Before 1990,16.0,6,89193,5
1110,TAS 3074B,11125.0,17501.625,-6376.625,6376.625,-36.43447394,36.43447394,12.0,1967.0,1990.0,MN,1990.0,1,1,Before 1990,23.0,6,8920,8
1111,TAS 3074C-14,9750.0,9100.0,650.0,650.0,7.142857143,7.142857143,12.0,1968.0,1985.0,MN,1985.0,1,1,Before 1990,17.0,6,8921,8
1112,TAS 3080,14487.5,15500.0,-1012.5,1012.5,-6.532258065,6.532258065,12.0,1967.0,1986.0,MN,1986.0,1,1,Before 1990,19.0,6,8922,8
1113,TAS 3081,11260.0,12480.0,-1220.0,1220.0,-9.775641026,9.775641026,12.0,1967.0,1985.0,MN,1985.0,1,1,Before 1990,18.0,6,8923,8
1114,TAS 3081A-14,17083.33333,14216.666669999999,2866.666667,2866.666667,20.16412661,20.16412661,12.0,1968.0,1990.0,MN,1990.0,1,1,Before 1990,22.0,6,89230,3
1115,TAS3081B-14,17812.5,15600.0,2212.5,2212.5,14.18269231,14.18269231,12.0,1969.0,1990.0,MN,1990.0,1,1,Before 1990,21.0,6,8924,8
1116,TAS3082-14,28671.42857,39785.714289999996,-11114.28571,11114.28571,-27.93536804,27.93536804,12.0,1968.0,1985.0,MN,1985.0,1,1,Before 1990,17.0,6,8925,8
1117,TAS3084-14,20375.0,16200.0,4175.0,4175.0,25.77160494,25.77160494,12.0,1968.0,1985.0,MN,1985.0,1,1,Before 1990,17.0,6,8926,8
1118,TAS3085-14,7575.0,6812.5,762.5,762.5,11.19266055,11.19266055,12.0,1968.0,1985.0,MN,1985.0,1,1,Before 1990,17.0,6,8927,8
1119,TAU 3061A,18437.5,16900.0,1537.5,1537.5,9.097633136,9.097633136,12.0,1965.0,1986.0,MN,1986.0,1,1,Before 1990,21.0,6,8928,8
1120,TAU 3065,19575.0,14010.666669999999,5564.333333,5564.333333,39.71497906,39.71497906,12.0,1963.0,1983.0,MN,1983.0,1,1,Before 1990,20.0,6,8929,8
1121,TAU 3069,56583.333329999994,51976.0,4607.333333,4607.333333,8.864347647999999,8.864347647999999,12.0,1964.0,1984.0,MN,1984.0,1,1,Before 1990,20.0,6,8930,8
1122,TAU 3073,11831.25,13225.0,-1393.75,1393.75,-10.53875236,10.53875236,12.0,1964.0,1985.0,MN,1985.0,1,1,Before 1990,21.0,6,8931,8
1123,TAU 3073A,6991.666667,5000.0,1991.6666670000002,1991.6666670000002,39.83333333,39.83333333,12.0,1966.0,1985.0,MN,1985.0,1,1,Before 1990,19.0,6,8932,8
1124,TAU 3074,3250.0,5160.0,-1910.0,1910.0,-37.01550388,37.01550388,12.0,1964.0,1986.0,MN,1986.0,1,1,Before 1990,22.0,6,8933,8
1125,TAU 3074A,11350.0,11525.0,-175.0,175.0,-1.518438178,1.518438178,12.0,1965.0,1988.0,MN,1988.0,1,1,Before 1990,23.0,6,8934,8
1126,TAU 3075,6000.0,2600.0,3400.0,3400.0,130.7692308,130.7692308,12.0,1964.0,1984.0,MN,1984.0,1,1,Before 1990,20.0,6,8935,8
1127,TAU 3076,8287.5,8495.0,-207.5,207.5,-2.442613302,2.442613302,12.0,1964.0,1980.0,MN,1980.0,1,1,Before 1990,16.0,6,8936,8
1128,TAU 3078,23166.66667,20716.66667,2450.0,2450.0,11.82622687,11.82622687,12.0,1965.0,1986.0,MN,1986.0,1,1,Before 1990,21.0,6,8937,8
1129,TAU 3451A,22291.66667,20233.33333,2058.333333,2058.333333,10.17298188,10.17298188,12.0,1964.0,1989.0,MN,1989.0,1,1,Before 1990,25.0,6,8938,8
1130,TAU 3451B,21000.0,16116.666669999999,4883.333333,4883.333333,30.29989659,30.29989659,12.0,1964.0,1989.0,MN,1989.0,1,1,Before 1990,25.0,6,8939,8
1131,TAU3204A,1716.6666670000002,910.0,806.6666667000001,806.6666667000001,88.64468864,88.64468864,12.0,1964.0,1988.0,MN,1988.0,1,1,Before 1990,24.0,6,8940,8
1132,UKA34/M4 Chieveley Improvement,13345.45455,12481.81818,863.6363636,863.6363636,6.919155135,6.919155135,,1994.0,2005.0,UK,2005.0,4,3,2002-2008,11.0,6,8941,8
1133,UKAlvaston Bypass,17525.0,15952.03,1572.97,1572.97,9.860625889,9.860625889,,1999.0,2003.0,UK,2005.0,4,3,2002-2008,4.0,4,8942,8
1134,UKAston Clinton Bypass,16050.0,18800.0,-2750.0,2750.0,-14.62765957,14.62765957,,1995.0,2009.0,UK,2009.0,5,3,2008-2012,14.0,6,8943,8
1135,UKAttleborough Bypass,9950.0,10045.83333,-95.83333333,95.83333333,-0.953961012,0.953961012,,2004.0,2007.0,UK,2007.0,4,5,2002-2008,3.0,3,8944,8
1136,"UKBasford, Hough, Shavington Bypass",15857.14286,13785.71429,2071.428571,2071.428571,15.02590674,15.02590674,,2000.0,2008.0,UK,2008.0,4,3,2002-2008,8.0,6,8945,8
1137,UKBean - Cobham,112399.7143,113419.4286,-1019.7142859999999,1019.7142859999999,-0.899064912,0.899064912,,2001.0,2006.0,UK,2006.0,4,5,2002-2008,5.0,5,8946,8
1138,UKCommonhead Junction,25166.0,27984.75,-2818.75,2818.75,-10.07245017,10.07245017,,1999.0,2008.0,UK,2008.0,4,3,2002-2008,9.0,6,8947,8
1139,UKFerrybridge to Hook Moor,36608.15385,39870.07692,-3261.923077,3261.923077,-8.181381449,8.181381449,,1992.0,2007.0,UK,2007.0,4,3,2002-2008,15.0,6,89470,3
1140,UKGreat Barford Bypass,11179.0,9435.363333,1743.6366670000002,1743.6366670000002,18.47980417,18.47980417,,2002.0,2005.0,UK,2007.0,4,5,2002-2008,3.0,3,8948,8
1141,UKGreta Bridge - Stephen Bank Improvement,8275.0,7890.545,384.455,384.455,4.872350389,4.872350389,,2003.0,2006.0,UK,2009.0,5,5,2002-2008,3.0,3,8949,8
1142,UKHedon Road Improvement,31450.0,28550.0,2900.0,2900.0,10.15761821,10.15761821,,1993.0,2004.0,UK,2004.0,4,3,2002-2008,11.0,6,8950,8
1143,UKIwade Queenborough Improvement,14900.0,15300.0,-400.0,400.0,-2.614379085,2.614379085,,1997.0,2007.0,UK,2007.0,4,3,2002-2008,10.0,6,89505,4
1144,UKJunction 12-15 Widening,80850.0,79666.66667,1183.333333,1183.333333,1.4853556490000002,1.4853556490000002,,1996.0,2006.0,UK,2006.0,4,3,2002-2008,10.0,6,89506,3
1145,UKJunction 18 Easbound Diverge,43600.0,50600.0,-7000.0,7000.0,-13.83399209,13.83399209,,2004.0,2006.0,UK,2006.0,4,5,2002-2008,2.0,2,89506,5
1146,UKJunction 31-32 Widening,65466.0,73080.015,-7614.015,7614.015,-10.418737599999998,10.418737599999998,,1994.0,2007.0,UK,2008.0,4,3,2002-2008,13.0,6,8951,8
1147,UKJunction 4 and Handy Cross Junction,17381.25,16031.25,1350.0,1350.0,8.421052632,8.421052632,,2004.0,2008.0,UK,2008.0,4,5,2002-2008,4.0,4,8952,8
1148,UKJunctions 5 - 8 Widenning,84666.66667,99333.33333,-14666.666669999999,14666.666669999999,-14.76510067,14.76510067,,1997.0,2007.0,UK,2007.0,4,3,2002-2008,10.0,6,8953,8
1149,UKLamberhurst Bypass,9000.0,10041.66667,-1041.666667,1041.666667,-10.37344398,10.37344398,,1998.0,2006.0,UK,2006.0,4,3,2002-2008,8.0,6,8954,8
1150,UKMelton GSJ,11126.9,14375.0,-3248.1,3248.1,-22.59547826,22.59547826,,1998.0,2006.0,UK,2006.0,4,3,2002-2008,8.0,6,8955,8
1151,UKMerrymeet Bypass,26950.0,23856.03,3093.97,3093.97,12.969341499999999,12.969341499999999,,2004.0,2006.0,UK,2008.0,4,5,2002-2008,2.0,2,8956,8
1152,UKNesscliffe Bypass,10370.0,8556.09,1813.91,1813.91,21.20022113,21.20022113,,1994.0,1998.0,UK,2004.0,4,3,1991-2000,4.0,4,8957,8
1153,UKNewark - Lincoln Improvements,26306.5,17496.0,8810.5,8810.5,50.35722451,50.35722451,,1998.0,2004.0,UK,2004.0,4,3,2002-2008,6.0,6,8958,8
1154,UKNewbury Bypass,24070.66667,18608.5,5462.166667,5462.166667,29.35307342,29.35307342,,1992.0,1999.0,UK,1999.0,3,3,1991-2000,7.0,6,8959,8
1155,UKPolegate Bypass,20433.33333,22192.895,-1759.5616670000002,1759.5616670000002,-7.9284909279999995,7.9284909279999995,,1991.0,2010.0,UK,2003.0,4,3,2008-2012,19.0,6,8960,8
1156,UKRoudham Heath - Attleborough,11500.0,7670.62,3829.38,3829.38,49.92269204,49.92269204,,1991.0,1996.0,UK,2004.0,4,3,1991-2000,5.0,5,8961,8
1157,UKThorney Bypass,7700.0,7904.0,-204.0,204.0,-2.58097166,2.58097166,,2002.0,2007.0,UK,2007.0,4,5,2002-2008,5.0,5,8962,8
